fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-06-08 04:50:00,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0
2015-06-08 05:00:00,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0
2015-06-08 05:10:00,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996
2015-06-08 05:20:00,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0
2015-06-08 05:30:00,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996
2015-06-08 05:40:00,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004
2015-06-08 05:50:00,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004
2015-06-08 06:00:00,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0
2015-06-08 06:10:00,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0
2015-06-08 06:20:00,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0
